fold,model,params,roc_auc,accuracy,precision,recall,f1
4,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5126253101686287,0.507386098584979,0.5089662447257384,0.42013932081104616,0.4603066439522998
4,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5127410379036148,0.5067019126107914,0.508117859290439,0.42045030476427414,0.4601456674154244
4,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5128490708313239,0.5069818068729591,0.5077229354019359,0.4600074636148775,0.4826888562571382
4,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5121542866038171,0.5048670502254704,0.505365320210512,0.45988307003358625,0.48155263929141295
4,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5078375229334466,0.5034053801897062,0.5036535140162083,0.47157606667495955,0.4870872414236156
4,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5124931095883001,0.506048825999067,0.5065590312815338,0.46834183356138825,0.486701354102705
4,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5093409640907214,0.5054268387498057,0.5057478814951061,0.47885309118049507,0.4919331650745983
4,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5113122951808851,0.5043694604260612,0.5045148895292988,0.48998631670605797,0.49714447985359544
4,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5126027983116425,0.5077592909345359,0.5094296922148461,0.4200149272297549,0.460421354060135
4,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5125119655413763,0.5062354221738454,0.5076408423933704,0.41528797114068916,0.4568437617597756
4,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5128122332471646,0.5069507075104961,0.507732670533002,0.45739519840776216,0.48125122701393885
4,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5112945301959597,0.5060177266366039,0.5067063053097345,0.4558402786416221,0.47992927771593213
4,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5100690634679852,0.5049603483128596,0.5053691275167785,0.46834183356138825,0.4861514623281038
4,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.512130072527021,0.5066086145234022,0.5071587013510789,0.46927478542107226,0.48748182846066873
5,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5073650851266326,0.5053543878754878,0.5049150112635675,0.44839501682276983,0.4749795308963059
5,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5177878377827344,0.5107087757509756,0.5107321965897693,0.4630353732836228,0.4857156483998665
5,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5119697077226939,0.5118885561303204,0.5140023337222871,0.40056379012457943,0.4502478663055144
5,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5135382905764363,0.5132044650149742,0.5158589788939983,0.39783577339274345,0.4492247664031215
5,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5143929587897506,0.515201016426173,0.5165415917979072,0.4443939256160771,0.4777593117606804
5,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5150875764365408,0.5132498411834104,0.5143129770992366,0.44112030553787396,0.47491311371090117
5,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5142095508719856,0.5138851075415192,0.514552162328346,0.4565790670182777,0.48383522042881233
5,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5164712853610511,0.5161085397948997,0.5171419746731185,0.4567609348004001,0.48507967165620475
5,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5097735319486767,0.5066249205917053,0.5063059397884458,0.45266890970264617,0.4779874213836478
5,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5160693758465238,0.510890280424721,0.5109415779963863,0.4628535055015004,0.48571019609714206
5,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5118013305404772,0.5116162991197023,0.5136874122601778,0.3992907156497226,0.44932207725761064
5,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5139543001563105,0.5145657500680643,0.5176401179941003,0.39892698008547783,0.45059572719802793
5,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5135608655058267,0.5152463925946094,0.5167735042735043,0.4398472310630172,0.47521736994645575
5,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5156285099598636,0.5140212360468283,0.5153854401200815,0.4371192143311812,0.4730368037787837
5,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5133782070658344,0.5124330701515564,0.5130299896587384,0.4511230335546058,0.48008903082208354
5,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5164463137499926,0.5153825210999183,0.516328422787679,0.45576066199872695,0.48415765069551775
6,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5020520090098596,0.49850133442824884,0.494299812829675,0.48096026490066224,0.48753881010321387
6,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5029693691749504,0.501129131595155,0.4971155431020274,0.49933774834437084,0.49822416783678863
6,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5044343682982425,0.5045781153767194,0.5006452802359882,0.4495860927152318,0.47374389392882066
6,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5064479100632577,0.5038801067542599,0.49985969507062017,0.4423841059602649,0.46936893417065567
6,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.505515301924711,0.5046191747074523,0.5006342494714587,0.4900662251655629,0.49529387157498433
6,rf,"{""n_estimators"": 200, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5060934031102898,0.5021145555327449,0.49806364707863277,0.48973509933774834,0.49386426245930376
6,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5075763140502556,0.5053582426606447,0.5013687266694318,0.5003311258278146,0.5008493888543609
6,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5066132504282381,0.5044549373845206,0.5004479921805001,0.5086092715231788,0.5044956275403375
6,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5018022753941813,0.4986655717511805,0.49452308729356254,0.48584437086092713,0.49014531484883916
6,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5055855329709606,0.502935742147403,0.49892294946147475,0.49850993377483444,0.49871635610766046
6,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5057928541562697,0.5037569287620611,0.499719416386083,0.4423013245033113,0.46926049534516073
6,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5071450142296435,0.506097310613837,0.5023945910414124,0.44288079470198677,0.47076422191913414
6,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5058873700111949,0.5018681995483474,0.4977830832196453,0.48327814569536426,0.4904233870967742
6,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.505600369566097,0.5049887086840484,0.5010082339102672,0.49362582781456954,0.49728963389208575
6,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5071132908916793,0.5062204886060357,0.5022266204849085,0.5041390728476821,0.503181029496819
6,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5063852321927138,0.5026072675015397,0.4986024334100625,0.5020695364238411,0.5003299785513942
