y_true,y_pred,y_pred_proba
1,1,0.5237906423473434
1,1,0.5003039513677812
0,1,0.5239418554938008
0,0,0.47692307692307695
0,1,0.5237906423473434
1,1,0.6004618937644342
0,1,0.7226277372262774
1,1,0.5239418554938008
1,1,0.5400641025641025
0,1,0.5122393472348141
1,1,0.5400641025641025
1,1,0.6004618937644342
1,1,0.5237906423473434
0,1,0.5452054794520548
1,1,0.5239418554938008
1,1,0.56
0,1,0.5237906423473434
0,0,0.46869409660107336
1,1,0.5237906423473434
1,1,0.5237906423473434
1,1,0.5239418554938008
1,0,0.0
0,1,0.5237906423473434
0,0,0.27941176470588236
0,0,0.30526315789473685
1,1,0.5239418554938008
0,0,0.46869409660107336
1,1,0.568019093078759
1,1,0.5688836104513064
1,1,0.5122393472348141
1,0,0.0
1,1,0.5122393472348141
0,0,0.4468704512372635
1,0,0.4468704512372635
0,0,0.46869409660107336
0,1,0.5122393472348141
1,1,0.5531914893617021
1,0,0.4152542372881356
1,1,0.859375
0,1,0.5239418554938008
0,1,0.5122393472348141
0,1,0.5161290322580645
1,0,0.47878787878787876
1,1,0.5239418554938008
0,0,0.4782608695652174
1,1,0.5400641025641025
0,1,0.6004618937644342
0,0,0.4468704512372635
0,1,0.5452054794520548
1,1,0.5003039513677812
0,1,0.5400641025641025
0,1,0.568019093078759
0,1,0.5400641025641025
0,0,0.0
1,0,0.375
0,1,0.5239418554938008
0,1,0.5400641025641025
1,1,0.6382978723404256
0,1,0.511727078891258
0,1,0.6382978723404256
0,1,0.5239418554938008
0,1,0.5237906423473434
0,1,0.5688836104513064
1,1,0.568019093078759
1,1,0.5688836104513064
0,1,0.5688836104513064
1,1,0.5688836104513064
1,1,0.5237906423473434
0,1,0.5122393472348141
1,1,0.5239418554938008
1,1,0.5003039513677812
0,1,0.5237906423473434
1,0,0.05128205128205128
0,1,0.5237906423473434
0,1,0.5003039513677812
1,1,0.5239418554938008
0,1,0.568019093078759
0,0,0.0
0,1,0.5452054794520548
1,0,0.4152542372881356
0,0,0.16666666666666666
0,1,0.7226277372262774
0,1,0.5400641025641025
0,1,0.6056338028169014
1,1,0.5400641025641025
0,0,0.375
0,1,0.5400641025641025
1,1,0.5400641025641025
1,1,0.5237906423473434
1,1,0.5400641025641025
1,1,0.5400641025641025
0,1,0.5122393472348141
1,1,0.5237906423473434
1,1,0.5239418554938008
1,1,0.5003039513677812
0,1,0.5239418554938008
0,0,0.3333333333333333
1,0,0.0
1,1,1.0
0,1,0.7226277372262774
1,1,0.5239418554938008
1,1,0.6004618937644342
0,1,0.5237906423473434
0,1,0.5239418554938008
0,0,0.4152542372881356
1,1,0.6571428571428571
0,1,0.7226277372262774
0,1,0.5239418554938008
1,0,0.43820224719101125
0,1,0.5237906423473434
1,1,0.5400641025641025
1,1,0.5239418554938008
0,1,0.5122393472348141
1,1,0.5400641025641025
1,1,0.5003039513677812
0,1,0.5237906423473434
0,1,0.568019093078759
0,1,0.511727078891258
1,1,0.5003039513677812
0,1,0.5239418554938008
1,1,0.568019093078759
1,0,0.43820224719101125
0,1,0.5237906423473434
1,1,0.5400641025641025
0,1,0.6004618937644342
1,0,0.4468704512372635
1,0,0.46869409660107336
0,1,0.5003039513677812
0,1,0.5688836104513064
0,1,0.5239418554938008
1,1,0.511727078891258
0,1,0.7226277372262774
0,1,0.7226277372262774
1,1,0.5400641025641025
0,1,0.6004618937644342
0,1,0.5400641025641025
1,1,0.5239418554938008
1,1,0.6056338028169014
1,1,0.5400641025641025
1,0,0.46869409660107336
0,1,0.6056338028169014
0,0,0.4468704512372635
0,1,0.5275229357798165
0,1,0.5275229357798165
1,1,0.76
1,1,0.76
0,1,0.5400641025641025
0,1,0.5400641025641025
1,1,1.0
1,1,0.6571428571428571
0,0,0.46869409660107336
0,1,0.7264150943396226
0,0,0.0
1,0,0.4484536082474227
0,1,0.5400641025641025
1,0,0.34146341463414637
0,0,0.43820224719101125
0,0,0.19230769230769232
1,1,0.6382978723404256
0,0,0.10810810810810811
1,1,0.819672131147541
0,1,0.5239418554938008
0,1,0.5237906423473434
0,1,0.6382978723404256
1,1,0.568019093078759
1,1,0.5688836104513064
0,1,0.7226277372262774
0,1,0.5688836104513064
1,1,0.5003039513677812
0,1,0.7209302325581395
0,1,0.5239418554938008
1,1,0.5239418554938008
1,1,0.511727078891258
0,1,0.6382978723404256
1,1,0.7264150943396226
0,0,0.10810810810810811
1,1,0.5237906423473434
1,1,0.5452054794520548
0,0,0.3157894736842105
1,1,0.5400641025641025
1,1,0.5003039513677812
1,0,0.27941176470588236
1,1,0.5239418554938008
1,1,0.5122393472348141
1,0,0.4468704512372635
1,0,0.0
0,1,0.8888888888888888
0,1,0.568019093078759
0,0,0.4152542372881356
0,0,0.47878787878787876
0,1,0.7226277372262774
0,1,0.5239418554938008
1,0,0.43820224719101125
0,0,0.43820224719101125
1,1,0.5400641025641025
1,1,1.0
0,1,0.5122393472348141
0,1,0.819672131147541
0,1,0.5237906423473434
0,1,0.5003039513677812
0,0,0.30526315789473685
1,1,0.5239418554938008
1,1,0.5239418554938008
0,1,0.5239418554938008
0,1,0.5688836104513064
1,0,0.3488372093023256
0,0,0.4423076923076923
1,1,0.5239418554938008
0,1,0.5239418554938008
1,1,0.6056338028169014
0,1,0.5400641025641025
0,1,0.5122393472348141
1,1,0.5400641025641025
0,0,0.4152542372881356
1,1,0.5400641025641025
0,0,0.46869409660107336
1,1,0.5003039513677812
0,1,0.5400641025641025
0,0,0.26153846153846155
1,1,0.5400641025641025
1,0,0.4152542372881356
1,1,0.6571428571428571
1,1,0.5239418554938008
0,1,0.5876577840112202
1,0,0.0
1,1,0.5849056603773585
1,1,0.5239418554938008
0,0,0.05128205128205128
1,1,0.568019093078759
1,1,0.6004618937644342
0,0,0.4468704512372635
1,0,0.47692307692307695
1,1,0.5239418554938008
0,1,0.5122393472348141
1,1,0.5239418554938008
1,1,0.568019093078759
1,1,0.6547619047619048
1,1,0.5452054794520548
1,1,0.5122393472348141
0,0,0.27941176470588236
1,0,0.4468704512372635
1,1,0.5275229357798165
0,1,0.5239418554938008
1,1,0.5239418554938008
0,1,0.511727078891258
1,0,0.0
0,1,0.5452054794520548
0,1,0.5122393472348141
1,1,0.5400641025641025
1,1,0.511727078891258
0,0,0.375
0,1,0.5239418554938008
1,1,0.511727078891258
0,1,0.6571428571428571
1,1,0.5452054794520548
0,1,0.568019093078759
0,0,0.19230769230769232
1,1,0.5400641025641025
0,1,0.6004618937644342
1,1,0.5400641025641025
1,0,0.46869409660107336
1,0,0.3333333333333333
1,1,0.5400641025641025
0,1,0.568019093078759
1,1,0.6056338028169014
1,0,0.47878787878787876
0,0,0.0
1,1,0.5239418554938008
0,0,0.4484536082474227
1,1,0.5237906423473434
0,1,0.5452054794520548
0,1,0.5003039513677812
0,1,0.5400641025641025
1,0,0.0
0,1,0.8709677419354839
0,1,0.76
1,1,0.5400641025641025
1,1,0.56
0,1,0.5400641025641025
1,1,1.0
0,0,0.4152542372881356
0,0,0.4468704512372635
0,0,0.46869409660107336
1,1,0.511727078891258
0,1,0.5400641025641025
0,1,0.5452054794520548
0,1,0.5400641025641025
1,1,0.6056338028169014
1,1,0.5400641025641025
0,0,0.46869409660107336
0,1,0.6382978723404256
1,1,0.6004618937644342
0,0,0.4468704512372635
0,1,0.5239418554938008
1,1,0.5239418554938008
0,1,0.5237906423473434
1,1,0.5882352941176471
1,1,0.5239418554938008
1,0,0.42857142857142855
1,1,0.6382978723404256
1,1,0.568019093078759
0,1,0.5122393472348141
1,1,0.9629629629629629
1,1,0.5275229357798165
1,0,0.0
0,0,0.3333333333333333
1,1,0.5122393472348141
1,1,0.5237906423473434
1,1,0.5122393472348141
0,0,0.47692307692307695
0,1,0.5122393472348141
0,1,0.6056338028169014
0,1,0.5161290322580645
0,1,0.5452054794520548
1,1,0.568019093078759
1,1,0.5400641025641025
1,1,0.5400641025641025
0,1,0.5400641025641025
1,1,0.6056338028169014
1,0,0.12903225806451613
1,1,0.5122393472348141
1,1,0.5400641025641025
0,1,0.5239418554938008
1,1,0.5122393472348141
0,0,0.30526315789473685
1,1,0.5122393472348141
0,1,0.5239418554938008
1,1,0.5003039513677812
0,1,0.76
0,0,0.46869409660107336
0,1,0.8695652173913043
1,1,0.5003039513677812
1,1,0.6382978723404256
0,1,0.5239418554938008
1,1,0.5688836104513064
1,1,0.6004618937644342
1,1,0.5237906423473434
0,0,0.4782608695652174
1,1,0.5003039513677812
0,0,0.30526315789473685
1,1,1.0
0,0,0.34146341463414637
1,1,0.5003039513677812
1,1,0.819672131147541
1,1,0.5239418554938008
0,1,0.5688836104513064
0,1,0.5239418554938008
0,1,0.6004618937644342
1,0,0.30526315789473685
0,1,0.5452054794520548
0,1,0.5239418554938008
0,1,0.5688836104513064
1,1,0.5237906423473434
1,1,0.5688836104513064
0,0,0.26153846153846155
1,1,0.6382978723404256
0,1,0.6004618937644342
0,0,0.4468704512372635
1,0,0.46869409660107336
0,1,1.0
0,1,0.5400641025641025
1,1,0.5239418554938008
0,1,0.511727078891258
0,1,0.859375
1,1,0.5239418554938008
0,1,0.6004618937644342
1,1,0.5400641025641025
1,1,0.5452054794520548
0,1,0.5122393472348141
0,1,0.5400641025641025
1,1,0.511727078891258
0,0,0.375
1,1,0.7264150943396226
1,1,0.5239418554938008
0,1,0.6056338028169014
1,1,0.5400641025641025
1,1,0.5239418554938008
1,1,0.5237906423473434
0,0,0.47692307692307695
0,1,0.5003039513677812
0,1,1.0
0,1,0.5239418554938008
0,0,0.46869409660107336
0,1,0.5239418554938008
0,1,0.5400641025641025
0,1,0.5400641025641025
0,1,0.6382978723404256
0,1,0.5688836104513064
0,0,0.31645569620253167
0,1,0.5688836104513064
1,1,0.6111111111111112
1,0,0.0
1,1,0.859375
0,0,0.0
0,0,0.27941176470588236
0,0,0.30526315789473685
0,1,0.5688836104513064
1,1,0.5239418554938008
0,1,0.5688836104513064
1,1,0.5239418554938008
1,1,0.5688836104513064
1,1,0.5237906423473434
0,1,0.5688836104513064
0,1,0.5239418554938008
1,0,0.4152542372881356
1,1,0.5239418554938008
0,1,0.5452054794520548
1,1,0.7264150943396226
1,0,0.4152542372881356
1,0,0.4468704512372635
0,1,0.5239418554938008
0,1,0.5876577840112202
0,1,0.5237906423473434
0,1,0.5239418554938008
1,1,0.5239418554938008
1,1,0.568019093078759
1,1,0.6382978723404256
0,1,0.6382978723404256
1,1,0.5003039513677812
1,1,0.5237906423473434
1,0,0.46869409660107336
1,1,0.5239418554938008
1,1,0.5003039513677812
0,1,0.5003039513677812
1,1,0.5239418554938008
